3360-287;PARQUE INDUSTRIAL DA ESPINHEIR
3400-002;ESTRADA NACIONAL 17, 51
3400-109;AVENIDA COMBATENTES DA GRANDE R/C,4C
3400-602;Largo Eng. Figueiredo e Castro, n.º 2
3420-011;Rua do Outerinho, nº 78
3420-313;RUA AURORA JESUS GONCALVE
3420-325;RUA DR. FRANCISCO BEIRAO
3420-513;Rua Aurora Jesus Goncalves - Terminal da
3430-003;Rua Doutor Afonso Costa,234 CARREGAL DO
3430-004;AV. AFONSO MARQUES 4
3430-758;Carregal do Sal
3440-010;Lameiras
3450-153;RUA DOUTOR JOÃO LOPES DE MORAIS
3450-232;Parque Industrial de Mortagua 11
3460-526;AV VISCONDE TONDELA 28
3460-534;Largo Doutor Anselmo Ferraz de Carvalho,
3460-573;R. DR.ABEL LACERDA - Apartado 53
3460-591;Nº62 EDIFICIO VISTA DA SERRA
3475-031;Rua da Ferradura 400
3500-093;Rua 5 de Outubro (Ed. Casa Saúde S. Mate
3500-229;ZONA INDUSTRIAL DE SANTIAGO
3500-422;QT.SALGUEIRO-S.JOSE
3500-606;LOJA 21 PISO 0
3500-618;PARQ. IND. DE COIMBROES, LT. 10
3500-631;SITIO DA MANHOSA PAVILHÃO 3
3500-719;Av. Luis Martins 330
3501-909;RUA CASIMIROS 21
3505-404;Magarenha
3505-459;RUA B, LT 5
3505-577;RECTA DO CAÇADOR
3510-061;R.CASIMIROS,49-R/C
3510-076;EDIFICIO CIDADE D. JOAO I, LOJA J
3510-078;RUA D. JOSÉ DA CRUZ MOREIRA PINTO, Nº 32
3510-106;Rua Capitao Salomao, 121
3510-618;Zona Industrial Coimbrões,  Lote 31
3515-150;Av Tenente Cornel Silva S 127/N129
3515-469;Rua Bermount Lj.2 R/c Post.
3520-001;PRAÇA DO MUNICÍPIO, R/C,
3520-035;AV. ANTÓNIO JOAQUIM HENRIQUES S/N
3520-061;AV. DA LIBERDADE
3524-909;R.Eng.Alberto Cardoso de Viena 31
3530-031;ESTRADA NACIONAL 16, Nº 4
3530-060; SONAE ARAUCO - Lugar de Água Levada
3530-073;Estrada do Pinhal da Vila 5
3530-117;AV. S. CASTELO,  LJ.1-R/C
3530-202;R. DR. ALMEIDA LT 5 RC DT
3530-234;RUA DE SANTO ANTÓNIO Nº1,3,5,7
3530-259;ZONA IND SALGUEIRO LOTE 17
3550-147;Rua D. Manuel I - Lote 2, CV
3570-018;AV. DA LIBERDADE 21
3570-049;ZI Rua A 7 B
3600-126;AVENIDA 5 DE OUTUBRO BLOCO 24 LOJA 2
3600-147;R CANDIDO DOS REIS BLOCO 16
3600-214;Rua Doutor Pio Figueiredo,1
3620-371;AV. DA REPÚBLICA, Nº 40 R/C
3630-253;Camara Municipal - LARGO DA DEVE A
3660-051;CASAL ABADOS
3670-062;REBORDINHO - CAMPIA
3670-249;Avenida João Melo,9 VOUZELA
3670-257;Rua Ribeiro Cardoso nº 47
3680-119;RUA DA MISERICORDIA
3700-057;R. BARTOLOMEU DIAS 211
3700-068;Av. brasil ,1112
3700-079;AVENIDA CASALDELO, 2317
3700-087;R.  Comb. Grande Guerra 93
3700-099;RUA DEVESA VELHA
3700-108;R Durbalino Laranjeira, 86G
3700-176;RUA DA MADEIRA, 623
3700-203;RUA ANTONIO  JOSÉ OLIVEIRA JUNIOR 137
3700-243;Avenida Doutor Renato Araújo,293 SÃO JOÃ
3700-254;Rua Dr. Sá Carneiro 220
3700-295;Avenida do Vale 43
3700-298;RUA VALE DO VOUGA 1520
3700-326;Zona Ind. do Orreiro Lote 3
3700-327;ZONA INDUSTRIAL OUREIRO 89
3700-371;TR. PROF. F. X. D. PINHO 80
3700-423;R. Cmdt. Amorim, Bloco II nº 80
3700-534;Rua Pedro Alvares Cabral, Outeiro
3700-569;Rua Vasco da Gama 240
3700-621;R AMERICO OLIVEIRA 101
3700-712;rua De Roteias 188
3701-906;R. FONTAINHAS,220
3720-075;Area Acolhimento Empresarial Lote 13-21
3720-141;Zona Ind - S. T. Riba-Ul
3720-146;R. FRANCISCO A. E SOUSA 343
3720-217;PR. JOSE DA COSTA, 93
3720-239;R. ANT. JOSE DE ALMEIDA 249
3720-241;Largo da Republica
3720-242;Praceta António José Basto, 5 OLIVEIRA D
3720-261;R. BENTO LANDUREZA, C/V 93
3720-502;R. Manuel da Costa Correia Junior 541
3720-616;Rua Cancelas Nr. 502
3720-630;Rua do Centro Vidreiro
3720-900;R. MANUEL C. CORREIA JR. Z.IND.
3720-919;AV. D. MARIA I
3721-502;R. DA BOAVISTA - ZONA IND 612
3721-908;FARIA DE CIMA, CUCUJAES
3721-909;PEREIRA-SANTIAGO DO RIBA-UL, Ap. 23
3730-029;RELVA - VILA CHA
3730-054;RUA PONTE DE CAVALEIROS Nº3
3730-205;RUA DA GRANJA Nº 530
3730-240;Avenida Camilo Tavares Matos,239 VALE DE
3730-241;AV.INF.D.HENRIQUE
3730-342;R.Comend. Adelino Augusto Tavares 265
3730-404;LORDELO - VILA CHA
3730-901;Entre Pontes S.Pedro de Casteloes ap 158
3730-956;R DE 13 DE JULHO 195
3740-267;Rua da Torre,6 CORREDOURA
3740-295;Z.I. dos Padrões
3750-144;R. Eng José Bastos Xavier Bl1, RC 10
3750-316;RASO DE PAREDES
3750-403;Raso de Paredes, Z. Industrial Norte
3750-755;RUA DA FONTINHA 30
3754-001;Zona Industrial de Barrô
3770-059;RUA DA ETAR - ZONA IND LOTE 7
3770-102;rua 10 de junho, 10 Amoreira do Repolão
3770-305;RUA VALE DE CHOUSA 5
3770-908;Zona Industrial de Oiã
3780-124;Rua do Comércio, nº 149
3780-236;Rua Padre Americo, Edi. Marialva 1º J
3780-244;Zona Industrial de Anadia
3780-294;RUA DO COLÉGIO Nº36
3780-453;R.SAO JOAO BOSCO,14
3780-548;RUA DO ALECRIM n.4
3800-012;R. CRISTOVAO PINHO QUEIMADO, 234 LJ 7.2
3800-055;AVEIRO RETAIL PARK-LJ.N
3800-096;Rua Almirante Cândido dos Reis, 64
3800-159;Av. Dr. Lourenco Peixinho
3800-164;TERMINAL DE GRANEIS SOLIDOS DE AVEI
3800-165;Av.Dr.Lourenço Peixinho 96 C
3800-177;R. engeneiro von Haffe 25
3800-237;Estrada Nacional 109, Variante de Cacia,
3800-358;RUA DR JOAO DE MOURA 49A
3800-385;AL.SILVA ROCHA,103A-FORCA R/C
3800-429;Rua Campo dos Cavalos TABUEIRA
3800-438;R.JOSE AFONSO,22
3800-639;Rua do Sol, 24
3801-901;AV. DR. LOURENÇO PEIXINHO, 15-5B
3801-903;EN 109-QTA SIMAO,22
3810-064;R. BATALHAO CAÇADORES 10
3810-089;R Cónego Maio 35  R/C Esq
3810-104;RUA MARIO SACRAMENTO Nº 122, LOJA F
3810-106;R. DR. MARIO SACRAMENTO 59A
3810-175;EST. DE S. BERNARDO 137
3810-329;AVENIDA SANTA JOANA 17
3810-417;RUA ALBERTO SOUTO 128, R/C
3810-498;R. MANUEL B. VASCONCELOS, EDF 3
3810-516;TRAVESSA DO EUCALIPTO SUL 8
3810-910;R.INDUSTRIA-COSTA VALADO
3830-000;R.2 3
3830-555;Av. José Estevão, 138 GAFANHA DA NAZARÉ
3830-556;AV. JOSE ESTEVAO 61 A
3834-909;ESTRADA DA MOTA
3840-326;R.EMIGRANTES,5-7.1
3840-385;Z. I. de Vagos Lote 123
3840-453;Rua Padre Vicente Maria da Rocha,Lt 3 VA
3850-017;Av Dr Bernardino Máximo Albuquerque, 2
3850-184;Parque Industrial de Albergaria-a-Velha
3850-186;Z. INDUSTRIAL VISTA ALEGRE
3850-200;Z.IND.AREEIROS
3850-241;R Sra. Nazare - Lugar Sobreiro 75
3850-582;Lugar do Palhal, Rua das Tilias
3850-837;Rua Américo Martins Pereira
3854-908;CENTRO CULTURAL DA BRANCA ap2
3860-207;R. DA ARROTINHA, 15
3860-210;Rua Dr. Manuel Ferreira da Silva 2D
3860-371;Rua Dr. José Justiniano, 195
3860-529;QUINTA DA INDUSTRIA POENTE
3864-759;RUA S. SALVADOR
3870-323;AV HINTZ RIBEIRO, 92
3880-106;Rua de Moçambique
3880-180;R. TIMOR 33
3880-571;Rua Carvalho de Baixo, 1024
3880-705;Estrada de S. João - 309
3880-728;E N 109 - PARDALA
3880-796;R. Monsenhor Miguel Oliv 180
3880-836;RUA DA AVENEDA
3884-908;RUA PONTE NOVA
3885-113;OLHO MARINHO-ARADA  1427
3885-142;OLHO MARINHO-  DEP. CBO PISO 1
3885-183;Zona Ind - Trav do Navega 52
3885-246;R. DA GANDARA , 814
3885-408;AV. DOS CORREIOS-PORTA 6
3885-464;Rua da Industria 263
3885-466;Rua da Mariana 136
3885-631;Trav. Alexandre Sa Pinto 58
4000-046;R.DA ALEGRIA 685
4000-060;TRAVESSA ALFERES MALHEIRO 105
4000-064;AV.ALIADOS,54-3º
4000-065;Avenida dos Aliados nº 206 Sobreloja
4000-072;R. DR.ALVES DA VEIGA, 142
4000-098;RUA AUGUSTO ROSA 192
4000-102;PRAÇA BATALHA 128
4000-138;R.CAMOES,218-2.-SL.6
4000-149;R.Camões 835
4000-211;de Fernandes Tomás 506-508
4000-255;R.GIL VICENTE,30
4000-270;Edf. Mapfre, Rua Gonçalo Cristovão
4000-285;R.HEROIS MARTIRES ANGOLA,21-5.
4000-295;BCP - Praça D. João I, 28
4000-296;R.D.JOAO IV,54-1
4000-313;Rua Latino Coelho, 144-A
4000-376;R.PARAISO 296,R/C
4000-416;AV RODRIGUES FREITAS 138
4000-432;Rua Sá de Bandeira 706
4000-441;Rua Santa Catarina,40 PORTO
4000-443;Rua Santa Catarina
4000-447;R. Santa Catarina, 1346
4049-021;AV.RODRIGUES FREITAS,265
4049-025;RUA CAMÕES, 906
4050-038;RUA DO ALMADA, 361
4050-042;R.ALVES REDOL,372
4050-056;R.ANTERO QUENTAL,75
4050-066;RUA JOSE FALCAO, 158,4 PISO
4050-069;Largo da Lapa, n.º 1
4050-075;Rua de Avis - 2º Andar 13
4050-105;RUA  DA BOAVISTA, 678
4050-112;AV. DA BOAVISTA, Nº 36, PISO 1
4050-115;Av. da Boavista, 119
4050-123;R.BRAGAS,125
4050-157;PRAÇA CARLOS ALBERTO 1/4
4050-164;R.CARMO,11
4050-177;Rua Cedofeita,31 PORTO
4050-223;Rua Damião de Gois 300
4050-227;RUA DAMIÃO DE GÓIS, 405
4050-255;RUA CÓNEGO FERREIRA PINTO, 2
4050-276;Av. França, Ed. Capitólio 316
4050-277;Av. França, 434
4050-290;PC.GOMES TEIXEIRA,40-1.
4050-315;RUA JOSE FALCAO, 158, 1 PISO
4050-320;R.JULIO DINIS,676-3
4050-323;Rua Julio Dinis 127
4050-325;R.JULIO DINIS,535-P.3
4050-327;Julio Dinis 825 3º Esq
4050-344;R.D.MANUEL II,290-R/C
4050-345;RUA  D. MANUEL II Nº 33 1º 2º E 3º
4050-414;Tv. da Bainharia 8
4050-417;RUA MOUZINHO DA SILVEIRA  208/214, 212
4050-425;R.NOSSA SRA. DE FATIMA, 106 A 138
4050-427;Rua Nossa Senhora de Fátima, 177 7
4050-428;RUA NOSSA SENHORA DE FÁTIMA, 449
4050-438;RUA OLIVEIRA MONTEIRO 340
4050-465;R CAIS DAS PEDRAS 3 DTO T 8
4050-478;"RUA DA PICARIA, 75	"
4050-501;Rua da Restauração, 294
4050-521;RUA DO ROSÁRIO, 160-164
4050-625;RUA DE VILAR, 54
4099-002;PR.GOMES TEIXEIRA
4099-023;Rua da Restauração 365
4100-001;rua jose saraiva 49
4100-009;R.ARQ.CASS.BARBOSA,88
4100-012;AV. DO BESSA 137
4100-020;Rua Afonso Lopes Vieira,192 PORTO
4100-075;AV. DR. ANTUNES GUIMARÃES 700
4100-080;AV. DR. ANTUNES GUIMARÃES 463
4100-113; av. da Boavista 1060
4100-115;Av.de Boa Vista 1588
4100-119;Av. Boavista, 2706
4100-130;Avenida da Boavista 1277
4100-133;AV. DA BOAVISTA, 1032
4100-134;AV.BOAVISTA 21-23,21-25
4100-137;AV. DA BOAVISTA, 3197
4100-140;Av. Boavista - nº4049
4100-178;EST.CIRCUNVALACAO,12541
4100-180;ESTRADA DA CIRCUNVALAÇÃO 14341
4100-186;TRAVESSA DA COSTIBELA 85
4100-246;RUA ENG.FER.DIAS, ED.AVIZ, 924 P.2, SL 3
4100-247;R. ENG. FERREIRA DIAS,953-993
4100-260;AVENIDA FONTES PEREIRA DE MELO 516
4100-262;AV.FONTES P.MELO,173
4100-320;R.MANUEL P.AZEVEDO,462/500-P.1
4100-353;R.PROF.MOTA PINTO,42F-2ºandar/Sala 211
4100-357;PRÇ. MOUZINHO DE ALBUQUERQUE 52, 1º
4100-359; Praça de Mouzinho de Albuquerque 113
4100-360;PR.MOUZ.ALBUQUERQUE,162
4100-442;RUA DOS SALAZARES,842
4100-455;RUA S.JOAO BRITO,621LJ32
4100-476;RUA TENENTE VALADIM, 146
4100-506;RUA VILA NOVA 1071/1199
4100-801;Rua conde covilha 1637
4149-010;RUA MANUEL PINTO DE AZEVEDO Nº 1085
4149-013;R.ENG.FER.DIAS,381/387
4150-044;Rua Aleixo da Mota 306
4150-119;RUA PROFESSOR AUGUSTO NOBRE 483
4150-152;Av. do Brasil, 227
4150-171;RUA DO CAMPO ALEGRE, 642
4150-173;Rua Campo Alegre, 1192
4150-178;R.CAMPO ALEGRE,231, 1º ANDAR
4150-219;R.CONDOMINHAS,15-29
4150-222;R. Das Condominhas 15
4150-241;RUA DO CRASTO 194
4150-322;R.FERNAO VAZ DOURADO,77/83
4150-338;CAM.FONTE CIMA,26
4150-348;RUA GIL EANES 27
4150-365;RUA GONÇALO SAMPAIO,350, LJ 008, PISO -1
4150-367;BCP - R. Gonçalo Sampaio, 181/3
4150-371;RUA DE GONDARÉM, 274
4150-441;R.JOSE GOMES FERREIRA 196
4150-564;Via Panorâmica, s/n
4150-667;RUA SANTA JOANA PRINCESA, Nº 38, 3º
4150-751;R.Padre Xavier Coutinho 45
4150-755;R.GOLGOTA,215
4150-798;RUA ORFEÃO DO PORTO, 360, LJ 3
4169-001;R.GONC.SAMPAIO,39
4169-007;R.CAMPO ALEGRE S/N
4200-024;RUA DA ALEGRIA, Nº 1948 - BONFIM
4200-047;RUA ALVARO CASTELÕES 811
4200-135;R.ALFREDO ALLEN
4200-191;VITALIS PARK, R. DA CONSTITUIÇÃO 900
4200-201;Rua da Constituição - 1º Andar 797
4200-208;R.COSTA CABRAL,220
4200-314;PRAÇA FRANCISCO SÁ CARNEIRO 410
4200-319;AL.PROF.HERNANI MONTEIRO
4200-349;RUA DR.JOAQUIM PIRES DE LIMA, 57
4200-350;R Dr Joaquim Pires de Lima,109
4200-356;RUA DR. JÚLIO DE MATOS, 828
4200-450;R.DR.PLACIDO COSTA,91
4200-465;R.DR.ROBERTO FRIAS
4250-005;DR. ANTÓNIO FERREIRA BRAGA 27
4250-025;Rua da Estrada Real, nº 28
4250-148;ESTRADA DA CIRCUNVALAÇÃO, 9543
4250-164;Rua da Constituição, 2281
4250-170;R.CONSTITUICAO,2089
4250-364;Rua Pedro Hispano 923
4250-367;RUA PEDRO HISPANO , 881 BOAVISTA
4250-417;RUA SANTA LUZIA, Nº 153, ARM. D
4250-470;R.SILVA PORTO,476-1A
4251-901;R.NS.FATIMA,38-AP52842 Sot./NSrFátim
4300-025;R.ANTONIO CARNEIRO,140
4300-029;RUA ANTONIO GRANJO, 67
4300-059; LARGO PROFESSOR BALTASAR GUEDES
4300-069;RUA DO BONFIM, 215
4300-173;Porto Rail Station
4300-433;R.PINTO BESSA,661
4300-455;"AV. RODRIGUES DE FREITAS, 44	"
4300-465;RUA DUQUE SALDANHA, 357
4300-504;Campo 24 de Agosto, 129, 6º Sala 604
4350-158;Av Fernão de Magalhães 1862
4350-164;AV. FERNÃO MAGALHÃES 629
4350-168;AV.FERN.MAGALHAES,1085
4350-415;VIA FUT. CLUBE PORTO, EST. DRAG 3º NASC.
4400-012;LG. ALJUBARROTA,13
4400-053;Rua da Bélgica 2227
4400-062;Rua Camilo Castelo Branco 787
4400-070;Rua da Cabaça 56
4400-091;R. CONDE D. PEDRO 125
4400-095;R. CONS. VELOSO CRUZ, 749 R/C E
4400-103;AV.DESCOBRIMENTOS,P.1
4400-109;R.DIOGO SILVES,231
4400-129;RUA FRANCISCO SÁ CARNEIRO 1327
4400-217;Rua Marques Sá Bandeira, Loja 37 323
4400-220;R.MATAS,539-563-COIMBROES
4400-272;R. da Rasa, 355 -S/L Esq
4400-316;R.SOARES REIS,471
4400-346;C.C. Arrábida Shopping, Loja 52, Piso O
4400-395;RUA DE BUSTES, 1125
4400-513;Travessado Nora 98-100
4400-610;RUA DO VISO, Nº 467 - CANIDELO
4400-617;R. DACIANO B MARQUES 245, 2º
4400-625;R.ARTUR LOBAO PEIXOTO
4404-501;Av. dos DescobrimentosGaia Shopping Lj 3
4405-653;Rua João Ovarense 216
4405-730;R.BARREIRO,547-MADALENA
4405-736;R. DO CERRO, 104 - HAB. 3 R/C
4405-872;Rua de Junqueira de Cima 71
4410-022;Rua de Santa Apolónia 274-A
4410-047;Rua n.º Senhora de Fontes 482
4410-083;Rua do Chefe Couto 75
4410-206;ESTRADA DE BRITO,N 1356
4410-231;Rua Delfim Lima,1807 CANELAS VNG
4410-236;R.TERCOS,353
4410-245;RUA DAS LAGES, 641
4410-269;Rua da Mina, 275
4410-384;Travessa do Agro, 46
4410-406;Av. João Paulo II 815
4410-455;AGUDA PARK-LARGO ARCOZELO 76
4415-203;R Costa do Couto 41
4415-267;RUA DO PADRÃO 83
4415-272;TRAVESSA NOVA DAS ALHEIRAS Nº242
4415-283;R. Padrao, 83
4415-284;R. do Moeiro, s/n
4415-330;Rua de Sanfalhos 381
4415-343;TRAVESSA DA SEADA
4415-376;Rua Gonçalves de Castro,136  PEDROSO
4415-490;R.MURRACESES, 11
4415-803;Rua Sociedade Columbofila 313
4415-957;AV.Vasco Da Gama 7600
4420-091;R. Combatentes da Grande Guerra Nº 47
4420-096;AVENIDA FERNANDO PESSOA Nº150
4420-210;R.MONTE CRASTO,48-R/C LJ.31
4420-522;Rua Dr.Joaq. Manuel Costa 641
4420-620;ZONA INDUSTRIAL PORTELINHA 250/270
4425-057;RUA D. AFONSO HENRIQUES 2531
4425-138;AV.D.JOAO I,801
4425-617;RUA ANT. FELICIANO CASTILHO 85
4425-653;RUA GENERAL HUMBERTO DELGADO 99
4425-701;TRAV.FERNANDO NAMORA 15
4425-713;RUA D. AFONSO HENRIQUES, 1219
4430-190;AV.REPUBLICA (GUERIN-OPERACOES) 716
4430-194;Av da República 1820 C-S Lj 1
4430-203;AVENIDA DA REPUBLICA 1105
4430-238;R. Pádua Correia 375
4430-241;RUA SOARES DOS REIS 1079
4430-247;AV.VASCO GAMA,1410
4430-257;Praceta 25 de Abril, 123,  1º Esq
4430-295;R.AGUA SOMBRA,147-RECP.AUDI
4430-299;RUA ALEXANDRE HERCULANO, 184 R/C ESQ
4430-471;R.NINHO CORVO,299
4430-703;R.FERNANDO LOPES VIEIRA,N.º 273
4430-808;R 5 de Outubro Nº 3327
4430-929;R.VENCESLAU RAMOS,28
4430-999;Av.da República, 1435,Loja Piso -1
4431-901;AV.VASCO GAMA,1410 EDF.A
4431-905;R.Cabaça 56
4431-956;AV. VASCO GAMA, 1410 EDF.B
4435-005;Rua Dom Afonso Henriques, 451
4435-234;RUA DA ESTRADA NOVA 3
4435-246;Rua Fernão de Magalhães,441 RIO TINTO
4435-286;Rua Infante D. Henrique 675
4435-297;rua Joaquim Ferreiro 70
4435-324;TRAVESSA MARQUES DE SÁ 84
4435-330;R.MEDANCELHE,292
4435-332;Rua do Meiral, 13
4435-452;Rua de Sistelo 237
4435-481;CTRO COMERCIAL PQ.NASCENTE
4435-631;Rua da Boucinha 15
4435-796;RUA RAUL BRANDÃO, Nº 28
4440-037;Rua Central de Campo, 1365
4440-038;AV.5 OUTUBRO,72-LJ.AV
4440-339;Rua  S. João de Sobrado, 4580
4440-543;RUA CIDADE TRELAZÉ 253
4440-612;R.MERCADO,330
4445-225;R.de Valmarinhas 81
4445-242;R.M.BENTO JUNIOR,201
4445-268;Rua Manuel Bento Júnior 201
4445-280;LARGO ANTONIO DA SILVA MOREIRA
4445-294;RUA MONTE DA BELA
4445-398;RUA D. ANTÓNIO FER. GOMES 120
4445-416;AV.ENG.D.PACHECO,LJ.12/13
4445-482;RUA JOAQUIM LAGOA 57/59A
4445-485;Rua José Joaquim Ribeiro Teles,97 A
4445-506;PRACETA MARIA LUÍSA CANAVARRO 16
4445-522;R.N.S.MAO PODEROSA,267
4445-566;Rua Porto Carreiro 310
4445-596;Rua São Lourenço, 12-1º
4445-671;R.DR.FARIA SAMPAIO,260/300
4450-000; Rua Mouzinho de Albuquerque 57
4450-007;RUA DR AFONSO CORDEIRO, 679 3º
4450-010;AV.D.AF.HENRIQUES,844-2.DTO
4450-053;RUA AUGUSTO GOMES, Nº 313
4450-073;Rua Brito Capelo Loja 30 223
4450-099;EST.EXT.CIRCUNVALACAO,10408
4450-102;RUA CONSELHEIRO COSTA BRAGA
4450-110;TERM.CONTENT.SUL-PORTO LEIXOES
4450-171;R.JOSE JOAQ.GOMES SILVA,41
4450-190;Avenida Menéres 798
4450-204;R.MOUZ.ALBUQ.,13-5.
4450-257;Rua Roberto Ivens 1333-1351
4450-337;C.COM MAR SHOPPING, PISO 0 LJ 0.031
4450-612;Rua de Almeiriga 413
4450-617;EDF. SERVICOS AEP
4450-640;Av. Combatent de Grande Gerra 502
4450-664;AVENIDA DR. FERNANDO AROSO 1256
4450-665;AV. DR. FERNANDO AROSO, 169
4450-710;RUA DR. JOSÉ DOMINGUES DE OLIVEIRA
4450-761;RUA OSCAR DA SILVA, 1833
4450-801;R. Veloso Salgado (Rot. Exponor)
4450-820;AV.ARQ.FERNANDO TAVORA
4454-515;AV.DR.ANTONIO MACEDO,574
4455-421;R.ARMANDO VAZ,225-PERAFITA
4455-594;RUA SILVA AROSO Nº1340
4455-848;R.SAO BRAS-APTO.5
4455-852;Alameda Infanta D. Mafalda 118
4456-901;Terminal TIR do Freixieiro
4456-911;EN 107,KM 8.1-R/C ESTACAO
4460-188;R. Fonte Sete Bicas 170
4460-208;RUA ABADE CORREIA SERRA n.32
4460-268;AV.CALOUSTE GULBENKIAN , ESAD
4460-282;ESTRADA DA CIRCUNVALAÇÃO, 12106
4460-283;Estrada da Circunvalação,12348
4460-768;Rua do Monte Alto, 64
4460-792;RUA DA PINGUELA 793
4460-793;LUGAR DA PINGUELA - CUSTÓIAS
4465-099;Avenida do Conde,6295
4465-110;R.PADRE COSTA,995
4465-253;Rua Santos Dias, 1121
4465-591;RUA DO BARROCO, Nº174 - ARM. M
4465-688;R.D.FREI MARTIM FAGUNDES 283/403
4465-727;Rua de Recarei, 670
4465-731;R. DE RECAREI 1035
4465-741;rua de Santa Ana 375
4470-028;RUA DO OUTEIRO, PAV. 2 A 5
4470-116;TRAVESSA SA E MELO, N 161 CD
4470-136;R. Padre António,Ed. Herreras,salas 1/2
4470-147;R.AUGUSTO SIMOES,1364
4470-151;AV. VISCONDE DE BARREIROS, 184 - 5º
4470-157;R Dr Carlos Pires Felgueiras, 45/49 MAIA
4470-158;TV. DR. CARLOS FELGUEIRAS, Nº 34-2 SL.9/
4470-177;EST.NAC.13-ED.VIA NORTE
4470-208;R.OUTEIRO,1302/1324
4470-263;Rua do Cavaco 463
4470-330;Av. Padre Manuel Alves Rego, 131 Vermoin
4470-334;AV. D. MANUEL II, 1944
4470-343;PT.MOGOS,157-Z.IND.VERMOIM
4470-434;RUA JOAQUIM SILVA VICENTE 135
4470-435;RUA ENG.NOBRE DA COSTA 285
4470-439;R.ZONA IND.MAIA I,SECTOR X
4470-498;Via Dr. Vasco Teixeira, 370
4470-518;via dr Francisco Sa Carneiro lot17
4470-558; Complexo de Carga
4470-573;RUA DO BARREIRO 200 - URB
4470-600;R.ESTRADA,ARM.7-CRESTINS
4470-605;R. HERNANI PER. MAIA, 124
4470-616;Rua Conselheiro Luís Magalhães,822 MAIA
4470-828;TRAVESSA CAMPO DA TELHEIRA 100
4470-995;Aeroporto Francisco Sa Carneiro
4471-905;Aeroporto Francisco Sá Carneiro
4471-907;TV.MANUEL S.MOREIRA CRUZ,37
4471-909;Av. Dom Mendo 330
4474-009;AV.D.MENDO,831-CONT.CREDITO
4474-015;RUA OUTEIRO 1315
4475-041;R. MANUEL ASSUNCAO FALCAO 551
4475-045;Estrada  Nasional  14 km 7
4475-055;RUA NOVA DE SALGUEIROS 145
4475-122;ZONA IND. MAIA I-SECTOR II
4475-132;LOTES 372 A 374
4475-181;Rua António Ferreira da Silva 104
4475-253;Z.I.MAIA-SEC.X,LT.381-LJ.
4475-263;R. OLIVEIRA E SÁ, N 116, ARM. 7 E 8
4475-301;RUA 1º DE MAIO 243
4475-330;VIA CENTRAL DE MILHAROZ 810
4475-353;RUA NOVA DE SALGUEIROS 145
4475-365;R.NOVA ARQUINHO, 486
4475-401;AV. BELMERIO MENDES DE AZEVEDO 277
4475-468;Rua da Cerfil
4475-471;RUA DR. GERMANO SOUSA VIEIRA, 55
4475-633;TRAVESSA ESTEVÃO OLIVEIRA MAIA, 188 TRAZ
4475-690;AV.CARLOS OLIV.CAMPOS
4476-908;R.CASTANHAL,316-AP.6019
4480-089;R.GALHANO,15
4480-247;Rua Rainha D. Leonor 123
4480-620;Zona Industrial de Árvore, Rua B, Lote 3
4480-660;AV. CIDADE DE GUIMARÃES 11
4480-662;Av.Comandante Coutinho Lanhoso,752,
4480-668;AV.JOÃO CANAVARRO 305
4480-672;Avenida Julio Graca 580
4480-757;"RUA DA LAPA, 25	"
4480-807;Rua.Doc.Antonio Joze Sousa Pereira 295
4480-905;AV. GEN. HUMB. DELGADO, 103, 2
4481-911;Z.I. VARZIELA,RUA 1,Fajoves,ap.201 90
4485-060;TRAV SANTA EUFEMIA. 851
4485-105;RUA DE BECHE
4485-239;RUA DA AGRA Nº570
4485-592;Av. Fonte Cova 400
4485-767;Rua Albino Moreira - Vilar 1343
4485-814;RUA DO CEGO,100
4485-855;TRAVESSA DO 7
4490-000;RUA PEIXOTO FERREIRA 41
4490-224;R.S.MIGUEL O-ANJO-LUG.GANDARA
4490-409;AV. MOUZ. DE ALBUQUERQUE, 36 R/C LOJA 18
4490-410;AV.VASCO GAMA,588
4490-438;Praça do Almada,12 PÓVOA DE VARZIM
4490-463;RUA ALMIRANTE REIS, ED. PÓVOA 7 LOJA 77
4490-479;RUA AVELINO BARROS, 283
4490-518;Avenida Mouzinho Albuquerque 32 3º Andar
4490-549;RUA SANTOS MINHO 11
4490-555;Rua Vila Velha, 37 R/C
4490-589;Rua Visconde de Azevedo, n.º1
4490-592;R.D.MANUEL I,183
4490-594;RUA BONITOS DE AMORIM, 582
4490-621;R.DR.LEONARDO COIMBRA
4490-635;R.FERNANDO BARBOSA,89
4490-657;RUA MANUEL SILVA, 46
4490-671;Rua Padre Leite Morais 35A
4490-909;RUA DA JUNQUEIRA, 15
4495-030;RUA DA PINGUELA, 9
4495-125;RUA DAS CARDOSAS 670A
4495-129;RUA MANUEL DIAS, Nº 401
4500-043;Trv da Rua da Idanha, 778
4500-207;AVENIDA 8, Nº 1438
4500-232;RUA 14, Nº 756
4500-238;Rua 15, 209
4500-240;RUA 16 n.646
4500-263;Rua 20, nº 1436 r/c
4500-265;R.20 Nº658
4500-282;RUA 26 787
4500-341;RUA 39, Nº 321
4500-501;Avenida Central Norte 1006
4500-629;R.FERREIRA SA,50-AP.55
4500-712;RUA DA CINQUENTA, Nº59/61
4500-744;RUA JOAQUIM DOMINGUES MAIA, 425
4500-822;Rua Padre Joaquim Faria 2696-A
4501-853;R.FERREIRA SA 50
